"rentree_scolaire","region_academique","academie","departement","commune","numero_etablissement"
2020,"GUADELOUPE","GUADELOUPE","GUADELOUPE","MORNE-A-L'EAU","9710774P"
2020,"GUADELOUPE","GUADELOUPE","GUADELOUPE","POINTE-A-PITRE","9710722H"
2020,"GUYANE","GUYANE","GUYANE","CAYENNE","9730001N"
2020,"GUYANE","GUYANE","GUYANE","REMIRE-MONTJOLY","9730196A"
2020,"GUYANE","GUYANE","GUYANE","SAINT-LAURENT-DU-MARONI","9730235T"
2020,"HAUTS-DE-FRANCE","AMIENS","AISNE","BOHAIN-EN-VERMANDOIS","0022022M"
2020,"HAUTS-DE-FRANCE","AMIENS","AISNE","LAON","0021872Z"
2020,"HAUTS-DE-FRANCE","AMIENS","AISNE","SAINT-QUENTIN","0021873A"
2020,"HAUTS-DE-FRANCE","AMIENS","AISNE","SOISSONS","0021874B"
2020,"HAUTS-DE-FRANCE","AMIENS","OISE","BEAUVAIS","0601823F"
2020,"HAUTS-DE-FRANCE","AMIENS","OISE","BEAUVAIS","0601824G"
2020,"HAUTS-DE-FRANCE","AMIENS","OISE","CHANTILLY","0600009J"
2020,"HAUTS-DE-FRANCE","AMIENS","OISE","CREPY-EN-VALOIS","0601832R"
2020,"HAUTS-DE-FRANCE","AMIENS","OISE","CUISE-LA-MOTTE","0601703A"
2020,"HAUTS-DE-FRANCE","AMIENS","OISE","MORTEFONTAINE","0602070Z"
2020,"HAUTS-DE-FRANCE","AMIENS","OISE","PONT-SAINTE-MAXENCE","0601831P"
2020,"HAUTS-DE-FRANCE","AMIENS","OISE","SENLIS","0601826J"
2020,"HAUTS-DE-FRANCE","AMIENS","SOMME","FRIVILLE-ESCARBOTIN","0801864S"
2020,"HAUTS-DE-FRANCE","AMIENS","SOMME","MONTDIDIER","0801853E"
2020,"HAUTS-DE-FRANCE","LILLE","NORD","ARMENTIERES","0593060F"
2020,"HAUTS-DE-FRANCE","LILLE","NORD","BONDUES","0592935V"
2020,"HAUTS-DE-FRANCE","LILLE","NORD","CAMBRAI","0590035T"
2020,"HAUTS-DE-FRANCE","LILLE","NORD","DENAIN","0590060V"
2020,"HAUTS-DE-FRANCE","LILLE","NORD","DENAIN","0590282L"
2020,"HAUTS-DE-FRANCE","LILLE","NORD","DOUAI","0590063Y"
2020,"HAUTS-DE-FRANCE","LILLE","NORD","DUNKERQUE","0590073J"
2020,"HAUTS-DE-FRANCE","LILLE","NORD","DUNKERQUE","0593102B"
2020,"HAUTS-DE-FRANCE","LILLE","NORD","HAZEBROUCK","0593136N"
2020,"HAUTS-DE-FRANCE","LILLE","NORD","LAMBERSART","0590110Z"
2020,"HAUTS-DE-FRANCE","LILLE","NORD","LILLE","0595867G"
2020,"HAUTS-DE-FRANCE","LILLE","NORD","LILLE","0595786U"
2020,"HAUTS-DE-FRANCE","LILLE","NORD","LILLE","0596681S"
2020,"HAUTS-DE-FRANCE","LILLE","NORD","MARCQ-EN-BAROEUL","0596122J"
2020,"HAUTS-DE-FRANCE","LILLE","NORD","MARCQ-EN-BAROEUL","0590143K"
2020,"HAUTS-DE-FRANCE","LILLE","NORD","MAUBEUGE","0595884A"
2020,"HAUTS-DE-FRANCE","LILLE","NORD","MAUBEUGE","0590149S"
2020,"HAUTS-DE-FRANCE","LILLE","NORD","ORCHIES","0593040J"
2020,"HAUTS-DE-FRANCE","LILLE","NORD","ROUBAIX","0592921E"
2020,"HAUTS-DE-FRANCE","LILLE","NORD","TOURCOING","0592965C"
2020,"HAUTS-DE-FRANCE","LILLE","NORD","VALENCIENNES","0590223X"
2020,"HAUTS-DE-FRANCE","LILLE","PAS-DE-CALAIS","BOULOGNE-SUR-MER","0620052V"
2020,"HAUTS-DE-FRANCE","LILLE","PAS-DE-CALAIS","BOULOGNE-SUR-MER","0622949U"
2020,"HAUTS-DE-FRANCE","LILLE","PAS-DE-CALAIS","CALAIS","0624141P"
2020,"HAUTS-DE-FRANCE","LILLE","PAS-DE-CALAIS","LENS","0620109G"
2020,"HAUTS-DE-FRANCE","LILLE","PAS-DE-CALAIS","LENS","0620108F"
2020,"HAUTS-DE-FRANCE","LILLE","PAS-DE-CALAIS","LENS","0622114L"
2020,"HAUTS-DE-FRANCE","LILLE","PAS-DE-CALAIS","LONGUENESSE","0622803K"
2020,"HAUTS-DE-FRANCE","LILLE","PAS-DE-CALAIS","MONTREUIL","0620140R"
2020,"HAUTS-DE-FRANCE","LILLE","PAS-DE-CALAIS","WINGLES","0623915U"
2020,"ILE-DE-FRANCE","CRETEIL","SEINE-ET-MARNE","BUSSY-SAINT-GEORGES","0772292Y"
2020,"ILE-DE-FRANCE","CRETEIL","SEINE-ET-MARNE","COULOMMIERS","0770924L"
